tag,rel,fy,pq,fl,fs,mu,j,c,rel_pct,fy_cost_pct,rel_lab,fy_cost_lab,x_idx,y_idx,n_runs,A_prob_elim,B_mean_tte_cond,C_median_tte_cond,tte_stat_choice,tte_to_plot,D_eq_final_norm_mean
rel0p16_fy0p10_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.16,0.1,0,0,1,0.97,0.25,0.93,16,90,16,90,16,10,100,1,4.136684931506849,4.13013698630137,median,4.13013698630137,0
rel0p16_fy0p20_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.16,0.2,0,0,1,0.97,0.25,0.93,16,80,16,80,16,9,100,1,3.486876712328767,3.4863013698630136,median,3.4863013698630136,0
rel0p16_fy0p30_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.16,0.3,0,0,1,0.97,0.25,0.93,16,70,16,70,16,8,100,1,3.3233972602739725,3.3205479452054796,median,3.3205479452054796,0
rel0p16_fy0p40_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.16,0.4,0,0,1,0.97,0.25,0.93,16,60,16,60,16,7,100,1,3.238684931506849,3.2383561643835614,median,3.2383561643835614,0
rel0p16_fy0p50_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.16,0.5,0,0,1,0.97,0.25,0.93,16,50,16,50,16,6,100,1,3.193808219178082,3.2,median,3.2,0
rel0p16_fy0p60_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.16,0.6,0,0,1,0.97,0.25,0.93,16,40,16,40,16,5,100,1,3.1537260273972603,3.136986301369863,median,3.136986301369863,0
rel0p16_fy0p70_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.16,0.7,0,0,1,0.97,0.25,0.93,16,30.000000000000004,16,30,16,4,100,1,3.137369863013699,3.136986301369863,median,3.136986301369863,0
rel0p16_fy0p80_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.16,0.8,0,0,1,0.97,0.25,0.93,16,19.999999999999996,16,20,16,3,100,1,3.1202191780821917,3.1095890410958904,median,3.1095890410958904,0
rel0p16_fy0p90_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.16,0.9,0,0,1,0.97,0.25,0.93,16,9.999999999999998,16,10,16,2,100,1,3.107068493150685,3.102739726027397,median,3.102739726027397,0
rel0p16_fy1p00_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.16,1,0,0,1,0.97,0.25,0.93,16,0,16,0,16,1,100,1,3.102986301369863,3.1013698630136988,median,3.1013698630136988,0
rel0p17_fy0p10_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.17,0.1,0,0,1,0.97,0.25,0.93,17,90,17,90,17,10,100,1,3.9664657534246577,3.9657534246575343,median,3.9657534246575343,0
rel0p17_fy0p20_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.17,0.2,0,0,1,0.97,0.25,0.93,17,80,17,80,17,9,100,1,3.375013698630137,3.367123287671233,median,3.367123287671233,0
rel0p17_fy0p30_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.17,0.3,0,0,1,0.97,0.25,0.93,17,70,17,70,17,8,100,1,3.2194246575342467,3.212328767123288,median,3.212328767123288,0
rel0p17_fy0p40_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.17,0.4,0,0,1,0.97,0.25,0.93,17,60,17,60,17,7,100,1,3.1455068493150686,3.143835616438356,median,3.143835616438356,0
rel0p17_fy0p50_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.17,0.5,0,0,1,0.97,0.25,0.93,17,50,17,50,17,6,100,1,3.095643835616438,3.0876712328767124,median,3.0876712328767124,0
rel0p17_fy0p60_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.17,0.6,0,0,1,0.97,0.25,0.93,17,40,17,40,17,5,100,1,3.054,3.047945205479452,median,3.047945205479452,0
rel0p17_fy0p70_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.17,0.7,0,0,1,0.97,0.25,0.93,17,30.000000000000004,17,30,17,4,100,1,3.042109589041096,3.0397260273972604,median,3.0397260273972604,0
rel0p17_fy0p80_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.17,0.8,0,0,1,0.97,0.25,0.93,17,19.999999999999996,17,20,17,3,100,1,3.034054794520548,3.0356164383561643,median,3.0356164383561643,0
rel0p17_fy0p90_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.17,0.9,0,0,1,0.97,0.25,0.93,17,9.999999999999998,17,10,17,2,100,1,3.0187397260273974,3.0027397260273974,median,3.0027397260273974,0
rel0p17_fy1p00_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.17,1,0,0,1,0.97,0.25,0.93,17,0,17,0,17,1,100,1,3.012027397260274,3.006849315068493,median,3.006849315068493,0
rel0p18_fy0p10_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.1,0,0,1,0.97,0.25,0.93,18,90,18,90,18,10,100,1,3.8189589041095893,3.8068493150684932,median,3.8068493150684932,0
rel0p18_fy0p20_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.2,0,0,1,0.97,0.25,0.93,18,80,18,80,18,9,100,1,3.266027397260274,3.26027397260274,median,3.26027397260274,0
rel0p18_fy0p30_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.3,0,0,1,0.97,0.25,0.93,18,70,18,70,18,8,100,1,3.1293424657534246,3.1287671232876715,median,3.1287671232876715,0
rel0p18_fy0p40_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.4,0,0,1,0.97,0.25,0.93,18,60,18,60,18,7,100,1,3.0506849315068494,3.052054794520548,median,3.052054794520548,0
rel0p18_fy0p50_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.5,0,0,1,0.97,0.25,0.93,18,50,18,50,18,6,100,1,3.004904109589041,3.0054794520547947,median,3.0054794520547947,0
rel0p18_fy0p60_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.6,0,0,1,0.97,0.25,0.93,18,40,18,40,18,5,100,1,2.9844657534246575,2.9904109589041097,median,2.9904109589041097,0
rel0p18_fy0p70_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.7,0,0,1,0.97,0.25,0.93,18,30.000000000000004,18,30,18,4,100,1,2.974876712328767,2.9767123287671233,median,2.9767123287671233,0
rel0p18_fy0p80_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.8,0,0,1,0.97,0.25,0.93,18,19.999999999999996,18,20,18,3,100,1,2.957945205479452,2.9493150684931506,median,2.9493150684931506,0
rel0p18_fy0p90_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.9,0,0,1,0.97,0.25,0.93,18,9.999999999999998,18,10,18,2,100,1,2.93772602739726,2.9424657534246577,median,2.9424657534246577,0
rel0p18_fy1p00_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,1,0,0,1,0.97,0.25,0.93,18,0,18,0,18,1,100,1,2.9401369863013698,2.9424657534246577,median,2.9424657534246577,0
rel0p19_fy0p10_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.1,0,0,1,0.97,0.25,0.93,19,90,19,90,19,10,100,1,3.6862739726027396,3.684931506849315,median,3.684931506849315,0
rel0p19_fy0p20_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.2,0,0,1,0.97,0.25,0.93,19,80,19,80,19,9,100,1,3.169890410958904,3.164383561643836,median,3.164383561643836,0
rel0p19_fy0p30_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.3,0,0,1,0.97,0.25,0.93,19,70,19,70,19,8,100,1,3.041835616438356,3.043835616438356,median,3.043835616438356,0
rel0p19_fy0p40_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.4,0,0,1,0.97,0.25,0.93,19,60,19,60,19,7,100,1,2.9760273972602738,2.9712328767123286,median,2.9712328767123286,0
rel0p19_fy0p50_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.5,0,0,1,0.97,0.25,0.93,19,50,19,50,19,6,100,1,2.931123287671233,2.9287671232876713,median,2.9287671232876713,0
rel0p19_fy0p60_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.6,0,0,1,0.97,0.25,0.93,19,40,19,40,19,5,100,1,2.9015068493150684,2.897260273972603,median,2.897260273972603,0
rel0p19_fy0p70_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.7,0,0,1,0.97,0.25,0.93,19,30.000000000000004,19,30,19,4,100,1,2.8923287671232876,2.8808219178082193,median,2.8808219178082193,0
rel0p19_fy0p80_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.8,0,0,1,0.97,0.25,0.93,19,19.999999999999996,19,20,19,3,100,1,2.882082191780822,2.883561643835616,median,2.883561643835616,0
rel0p19_fy0p90_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.9,0,0,1,0.97,0.25,0.93,19,9.999999999999998,19,10,19,2,100,1,2.8704109589041096,2.8808219178082193,median,2.8808219178082193,0
rel0p19_fy1p00_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,1,0,0,1,0.97,0.25,0.93,19,0,19,0,19,1,100,1,2.8592054794520547,2.8602739726027395,median,2.8602739726027395,0
rel0p20_fy0p10_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.1,0,0,1,0.97,0.25,0.93,20,90,20,90,20,10,100,1,3.5709315068493153,3.5534246575342467,median,3.5534246575342467,0
rel0p20_fy0p20_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.2,0,0,1,0.97,0.25,0.93,20,80,20,80,20,9,100,1,3.112684931506849,3.106849315068493,median,3.106849315068493,0
rel0p20_fy0p30_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.3,0,0,1,0.97,0.25,0.93,20,70,20,70,20,8,100,1,2.9696164383561645,2.956164383561644,median,2.956164383561644,0
rel0p20_fy0p40_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.4,0,0,1,0.97,0.25,0.93,20,60,20,60,20,7,100,1,2.888794520547945,2.8904109589041096,median,2.8904109589041096,0
rel0p20_fy0p50_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.5,0,0,1,0.97,0.25,0.93,20,50,20,50,20,6,100,1,2.8592876712328765,2.8424657534246576,median,2.8424657534246576,0
rel0p20_fy0p60_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.6,0,0,1,0.97,0.25,0.93,20,40,20,40,20,5,100,1,2.8253424657534247,2.824657534246575,median,2.824657534246575,0
rel0p20_fy0p70_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.7,0,0,1,0.97,0.25,0.93,20,30.000000000000004,20,30,20,4,100,1,2.8331780821917807,2.8315068493150686,median,2.8315068493150686,0
rel0p20_fy0p80_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.8,0,0,1,0.97,0.25,0.93,20,19.999999999999996,20,20,20,3,100,1,2.8157534246575344,2.808219178082192,median,2.808219178082192,0
rel0p20_fy0p90_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.9,0,0,1,0.97,0.25,0.93,20,9.999999999999998,20,10,20,2,100,1,2.8114794520547943,2.815068493150685,median,2.815068493150685,0
rel0p20_fy1p00_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,1,0,0,1,0.97,0.25,0.93,20,0,20,0,20,1,100,1,2.799780821917808,2.787671232876712,median,2.787671232876712,0
