tag,rel,fy,pq,fl,fs,mu,j,c,rel_pct,fy_cost_pct,rel_lab,fy_cost_lab,x_idx,y_idx,n_runs,A_prob_elim,B_mean_tte_cond,C_median_tte_cond,tte_stat_choice,tte_to_plot,D_eq_final_norm_mean
rel0p13_fy1p00_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.13,1,0.33,0,1,0.97,0.25,0.93,13,0,13,0,13,1,100,1,4.165260273972603,4.152054794520549,median,4.152054794520549,0
rel0p14_fy0p10_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.14,0.1,0.33,0,1,0.97,0.25,0.93,14.000000000000002,90,14,90,14,10,100,1,5.3878082191780825,5.394520547945206,median,5.394520547945206,0
rel0p14_fy0p20_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.14,0.2,0.33,0,1,0.97,0.25,0.93,14.000000000000002,80,14,80,14,9,100,1,4.503808219178082,4.480821917808219,median,4.480821917808219,0
rel0p14_fy0p30_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.14,0.3,0.33,0,1,0.97,0.25,0.93,14.000000000000002,70,14,70,14,8,100,1,4.277041095890411,4.264383561643836,median,4.264383561643836,0
rel0p14_fy0p40_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.14,0.4,0.33,0,1,0.97,0.25,0.93,14.000000000000002,60,14,60,14,7,100,1,4.189780821917808,4.186301369863013,median,4.186301369863013,0
rel0p14_fy0p50_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.14,0.5,0.33,0,1,0.97,0.25,0.93,14.000000000000002,50,14,50,14,6,100,1,4.113424657534247,4.1136986301369864,median,4.1136986301369864,0
rel0p14_fy0p60_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.14,0.6,0.33,0,1,0.97,0.25,0.93,14.000000000000002,40,14,40,14,5,100,1,4.052602739726027,4.03013698630137,median,4.03013698630137,0
rel0p14_fy0p70_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.14,0.7,0.33,0,1,0.97,0.25,0.93,14.000000000000002,30.000000000000004,14,30,14,4,100,1,4.022383561643836,4.023287671232877,median,4.023287671232877,0
rel0p14_fy0p80_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.14,0.8,0.33,0,1,0.97,0.25,0.93,14.000000000000002,19.999999999999996,14,20,14,3,100,1,4.032219178082192,4.03013698630137,median,4.03013698630137,0
rel0p14_fy0p90_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.14,0.9,0.33,0,1,0.97,0.25,0.93,14.000000000000002,9.999999999999998,14,10,14,2,100,1,4.024684931506849,4.036986301369863,median,4.036986301369863,0
rel0p14_fy1p00_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.14,1,0.33,0,1,0.97,0.25,0.93,14.000000000000002,0,14,0,14,1,100,1,3.996164383561644,3.9876712328767123,median,3.9876712328767123,0
rel0p15_fy0p10_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.15,0.1,0.33,0,1,0.97,0.25,0.93,15,90,15,90,15,10,100,1,5.119561643835617,5.110958904109589,median,5.110958904109589,0
rel0p15_fy0p20_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.15,0.2,0.33,0,1,0.97,0.25,0.93,15,80,15,80,15,9,100,1,4.336575342465753,4.336986301369863,median,4.336986301369863,0
rel0p15_fy0p30_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.15,0.3,0.33,0,1,0.97,0.25,0.93,15,70,15,70,15,8,100,1,4.108054794520548,4.109589041095891,median,4.109589041095891,0
rel0p15_fy0p40_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.15,0.4,0.33,0,1,0.97,0.25,0.93,15,60,15,60,15,7,100,1,4.010657534246575,4.008219178082192,median,4.008219178082192,0
rel0p15_fy0p50_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.15,0.5,0.33,0,1,0.97,0.25,0.93,15,50,15,50,15,6,100,1,3.957150684931507,3.9506849315068493,median,3.9506849315068493,0
rel0p15_fy0p60_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.15,0.6,0.33,0,1,0.97,0.25,0.93,15,40,15,40,15,5,100,1,3.928301369863014,3.9164383561643836,median,3.9164383561643836,0
rel0p15_fy0p70_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.15,0.7,0.33,0,1,0.97,0.25,0.93,15,30.000000000000004,15,30,15,4,100,1,3.897917808219178,3.9,median,3.9,0
rel0p15_fy0p80_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.15,0.8,0.33,0,1,0.97,0.25,0.93,15,19.999999999999996,15,20,15,3,100,1,3.857041095890411,3.846575342465753,median,3.846575342465753,0
rel0p15_fy0p90_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.15,0.9,0.33,0,1,0.97,0.25,0.93,15,9.999999999999998,15,10,15,2,100,1,3.853890410958904,3.8438356164383563,median,3.8438356164383563,0
rel0p15_fy1p00_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.15,1,0.33,0,1,0.97,0.25,0.93,15,0,15,0,15,1,100,1,3.8702739726027398,3.8534246575342466,median,3.8534246575342466,0
rel0p16_fy0p10_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.16,0.1,0.33,0,1,0.97,0.25,0.93,16,90,16,90,16,10,100,1,4.848191780821918,4.852054794520548,median,4.852054794520548,0
rel0p16_fy0p20_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.16,0.2,0.33,0,1,0.97,0.25,0.93,16,80,16,80,16,9,100,1,4.153452054794521,4.1287671232876715,median,4.1287671232876715,0
rel0p16_fy0p30_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.16,0.3,0.33,0,1,0.97,0.25,0.93,16,70,16,70,16,8,100,1,3.9465753424657533,3.9465753424657533,median,3.9465753424657533,0
rel0p16_fy0p40_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.16,0.4,0.33,0,1,0.97,0.25,0.93,16,60,16,60,16,7,100,1,3.883178082191781,3.8767123287671232,median,3.8767123287671232,0
rel0p16_fy0p50_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.16,0.5,0.33,0,1,0.97,0.25,0.93,16,50,16,50,16,6,100,1,3.819068493150685,3.8123287671232875,median,3.8123287671232875,0
rel0p16_fy0p60_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.16,0.6,0.33,0,1,0.97,0.25,0.93,16,40,16,40,16,5,100,1,3.7846027397260276,3.7739726027397262,median,3.7739726027397262,0
rel0p16_fy0p70_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.16,0.7,0.33,0,1,0.97,0.25,0.93,16,30.000000000000004,16,30,16,4,100,1,3.776109589041096,3.7602739726027394,median,3.7602739726027394,0
rel0p16_fy0p80_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.16,0.8,0.33,0,1,0.97,0.25,0.93,16,19.999999999999996,16,20,16,3,100,1,3.7520000000000002,3.745205479452055,median,3.745205479452055,0
rel0p16_fy0p90_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.16,0.9,0.33,0,1,0.97,0.25,0.93,16,9.999999999999998,16,10,16,2,100,1,3.7243561643835617,3.721917808219178,median,3.721917808219178,0
rel0p16_fy1p00_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.16,1,0.33,0,1,0.97,0.25,0.93,16,0,16,0,16,1,100,1,3.738931506849315,3.7356164383561645,median,3.7356164383561645,0
rel0p17_fy0p10_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.17,0.1,0.33,0,1,0.97,0.25,0.93,17,90,17,90,17,10,100,1,4.666328767123288,4.683561643835617,median,4.683561643835617,0
rel0p17_fy0p20_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.17,0.2,0.33,0,1,0.97,0.25,0.93,17,80,17,80,17,9,100,1,4.019671232876712,4.005479452054795,median,4.005479452054795,0
rel0p17_fy0p30_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.17,0.3,0.33,0,1,0.97,0.25,0.93,17,70,17,70,17,8,100,1,3.829260273972603,3.817808219178082,median,3.817808219178082,0
rel0p17_fy0p40_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.17,0.4,0.33,0,1,0.97,0.25,0.93,17,60,17,60,17,7,100,1,3.756712328767123,3.7575342465753425,median,3.7575342465753425,0
rel0p17_fy0p50_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.17,0.5,0.33,0,1,0.97,0.25,0.93,17,50,17,50,17,6,100,1,3.721917808219178,3.7232876712328764,median,3.7232876712328764,0
rel0p17_fy0p60_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.17,0.6,0.33,0,1,0.97,0.25,0.93,17,40,17,40,17,5,100,1,3.678301369863014,3.6835616438356165,median,3.6835616438356165,0
rel0p17_fy0p70_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.17,0.7,0.33,0,1,0.97,0.25,0.93,17,30.000000000000004,17,30,17,4,100,1,3.6500821917808217,3.654794520547945,median,3.654794520547945,0
rel0p17_fy0p80_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.17,0.8,0.33,0,1,0.97,0.25,0.93,17,19.999999999999996,17,20,17,3,100,1,3.626054794520548,3.604109589041096,median,3.604109589041096,0
rel0p17_fy0p90_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.17,0.9,0.33,0,1,0.97,0.25,0.93,17,9.999999999999998,17,10,17,2,100,1,3.6434520547945204,3.6273972602739724,median,3.6273972602739724,0
rel0p17_fy1p00_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.17,1,0.33,0,1,0.97,0.25,0.93,17,0,17,0,17,1,100,1,3.6184383561643836,3.6,median,3.6,0
rel0p18_fy0p10_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.1,0.33,0,1,0.97,0.25,0.93,18,90,18,90,18,10,100,1,4.461397260273973,4.449315068493151,median,4.449315068493151,0
rel0p18_fy0p20_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.2,0.33,0,1,0.97,0.25,0.93,18,80,18,80,18,9,100,1,3.8875068493150686,3.8808219178082193,median,3.8808219178082193,0
rel0p18_fy0p30_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.3,0.33,0,1,0.97,0.25,0.93,18,70,18,70,18,8,100,1,3.7255342465753425,3.719178082191781,median,3.719178082191781,0
rel0p18_fy0p40_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.4,0.33,0,1,0.97,0.25,0.93,18,60,18,60,18,7,100,1,3.6666575342465753,3.663013698630137,median,3.663013698630137,0
rel0p18_fy0p50_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.5,0.33,0,1,0.97,0.25,0.93,18,50,18,50,18,6,100,1,3.597972602739726,3.584931506849315,median,3.584931506849315,0
rel0p18_fy0p60_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.6,0.33,0,1,0.97,0.25,0.93,18,40,18,40,18,5,100,1,3.5905753424657534,3.589041095890411,median,3.589041095890411,0
rel0p18_fy0p70_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.7,0.33,0,1,0.97,0.25,0.93,18,30.000000000000004,18,30,18,4,100,1,3.5717808219178084,3.565753424657534,median,3.565753424657534,0
rel0p18_fy0p80_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.8,0.33,0,1,0.97,0.25,0.93,18,19.999999999999996,18,20,18,3,100,1,3.538712328767123,3.5287671232876714,median,3.5287671232876714,0
rel0p18_fy0p90_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.9,0.33,0,1,0.97,0.25,0.93,18,9.999999999999998,18,10,18,2,100,1,3.5219452054794522,3.521917808219178,median,3.521917808219178,0
rel0p18_fy1p00_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,1,0.33,0,1,0.97,0.25,0.93,18,0,18,0,18,1,100,1,3.5032328767123286,3.5,median,3.5,0
rel0p19_fy0p10_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.1,0.33,0,1,0.97,0.25,0.93,19,90,19,90,19,10,100,1,4.315369863013698,4.3054794520547945,median,4.3054794520547945,0
rel0p19_fy0p20_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.2,0.33,0,1,0.97,0.25,0.93,19,80,19,80,19,9,100,1,3.7926027397260276,3.793150684931507,median,3.793150684931507,0
rel0p19_fy0p30_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.3,0.33,0,1,0.97,0.25,0.93,19,70,19,70,19,8,100,1,3.611013698630137,3.591780821917808,median,3.591780821917808,0
rel0p19_fy0p40_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.4,0.33,0,1,0.97,0.25,0.93,19,60,19,60,19,7,100,1,3.5638630136986302,3.565753424657534,median,3.565753424657534,0
rel0p19_fy0p50_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.5,0.33,0,1,0.97,0.25,0.93,19,50,19,50,19,6,100,1,3.497123287671233,3.478082191780822,median,3.478082191780822,0
rel0p19_fy0p60_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.6,0.33,0,1,0.97,0.25,0.93,19,40,19,40,19,5,100,1,3.4863561643835617,3.4753424657534246,median,3.4753424657534246,0
rel0p19_fy0p70_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.7,0.33,0,1,0.97,0.25,0.93,19,30.000000000000004,19,30,19,4,100,1,3.4477260273972603,3.4287671232876713,median,3.4287671232876713,0
rel0p19_fy0p80_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.8,0.33,0,1,0.97,0.25,0.93,19,19.999999999999996,19,20,19,3,100,1,3.452109589041096,3.4575342465753423,median,3.4575342465753423,0
rel0p19_fy0p90_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.9,0.33,0,1,0.97,0.25,0.93,19,9.999999999999998,19,10,19,2,100,1,3.45372602739726,3.4547945205479453,median,3.4547945205479453,0
rel0p19_fy1p00_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,1,0.33,0,1,0.97,0.25,0.93,19,0,19,0,19,1,100,1,3.4428493150684933,3.4273972602739726,median,3.4273972602739726,0
rel0p20_fy0p10_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.1,0.33,0,1,0.97,0.25,0.93,20,90,20,90,20,10,100,1,4.197123287671233,4.187671232876712,median,4.187671232876712,0
rel0p20_fy0p20_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.2,0.33,0,1,0.97,0.25,0.93,20,80,20,80,20,9,100,1,3.672191780821918,3.665753424657534,median,3.665753424657534,0
rel0p20_fy0p30_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.3,0.33,0,1,0.97,0.25,0.93,20,70,20,70,20,8,100,1,3.5413150684931507,3.5383561643835617,median,3.5383561643835617,0
rel0p20_fy0p40_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.4,0.33,0,1,0.97,0.25,0.93,20,60,20,60,20,7,100,1,3.4637808219178083,3.4547945205479453,median,3.4547945205479453,0
rel0p20_fy0p50_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.5,0.33,0,1,0.97,0.25,0.93,20,50,20,50,20,6,100,1,3.407917808219178,3.3986301369863012,median,3.3986301369863012,0
rel0p20_fy0p60_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.6,0.33,0,1,0.97,0.25,0.93,20,40,20,40,20,5,100,1,3.4084931506849316,3.4027397260273973,median,3.4027397260273973,0
rel0p20_fy0p70_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.7,0.33,0,1,0.97,0.25,0.93,20,30.000000000000004,20,30,20,4,100,1,3.379178082191781,3.373972602739726,median,3.373972602739726,0
rel0p20_fy0p80_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.8,0.33,0,1,0.97,0.25,0.93,20,19.999999999999996,20,20,20,3,100,1,3.3683013698630138,3.3712328767123285,median,3.3712328767123285,0
rel0p20_fy0p90_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.9,0.33,0,1,0.97,0.25,0.93,20,9.999999999999998,20,10,20,2,100,1,3.3680821917808217,3.3589041095890413,median,3.3589041095890413,0
rel0p20_fy1p00_pq0p33_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,1,0.33,0,1,0.97,0.25,0.93,20,0,20,0,20,1,100,1,3.3573150684931505,3.3534246575342466,median,3.3534246575342466,0
