tag,rel,fy,pq,fl,fs,mu,j,c,rel_pct,fy_cost_pct,rel_lab,fy_cost_lab,x_idx,y_idx,n_runs,A_prob_elim,B_mean_tte_cond,C_median_tte_cond,tte_stat_choice,tte_to_plot,D_eq_final_norm_mean
rel0p18_fy0p60_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.6,0,0,1,0.97,0.25,0.93,18,40,18,40,18,5,100,1,3.6184657534246574,3.6164383561643834,median,3.6164383561643834,0
rel0p18_fy0p70_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.7,0,0,1,0.97,0.25,0.93,18,30.000000000000004,18,30,18,4,100,1,3.6111780821917807,3.6013698630136988,median,3.6013698630136988,0
rel0p18_fy0p80_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.8,0,0,1,0.97,0.25,0.93,18,19.999999999999996,18,20,18,3,100,1,3.5727123287671234,3.5794520547945208,median,3.5794520547945208,0
rel0p18_fy0p90_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,0.9,0,0,1,0.97,0.25,0.93,18,9.999999999999998,18,10,18,2,100,1,3.5628767123287672,3.558904109589041,median,3.558904109589041,0
rel0p18_fy1p00_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.18,1,0,0,1,0.97,0.25,0.93,18,0,18,0,18,1,100,1,3.572082191780822,3.5684931506849313,median,3.5684931506849313,0
rel0p19_fy0p10_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.1,0,0,1,0.97,0.25,0.93,19,90,19,90,19,10,100,1,4.661616438356164,4.66027397260274,median,4.66027397260274,0
rel0p19_fy0p20_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.2,0,0,1,0.97,0.25,0.93,19,80,19,80,19,9,100,1,3.9296986301369863,3.9123287671232876,median,3.9123287671232876,0
rel0p19_fy0p30_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.3,0,0,1,0.97,0.25,0.93,19,70,19,70,19,8,100,1,3.7352602739726026,3.7260273972602738,median,3.7260273972602738,0
rel0p19_fy0p40_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.4,0,0,1,0.97,0.25,0.93,19,60,19,60,19,7,100,1,3.6321095890410957,3.627397260273973,median,3.627397260273973,0
rel0p19_fy0p50_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.5,0,0,1,0.97,0.25,0.93,19,50,19,50,19,6,100,1,3.584630136986301,3.5835616438356164,median,3.5835616438356164,0
rel0p19_fy0p60_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.6,0,0,1,0.97,0.25,0.93,19,40,19,40,19,5,100,1,3.536931506849315,3.543835616438356,median,3.543835616438356,0
rel0p19_fy0p70_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.7,0,0,1,0.97,0.25,0.93,19,30.000000000000004,19,30,19,4,100,1,3.502109589041096,3.510958904109589,median,3.510958904109589,0
rel0p19_fy0p80_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.8,0,0,1,0.97,0.25,0.93,19,19.999999999999996,19,20,19,3,100,1,3.4977534246575344,3.4986301369863013,median,3.4986301369863013,0
rel0p19_fy0p90_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.9,0,0,1,0.97,0.25,0.93,19,9.999999999999998,19,10,19,2,100,1,3.4798356164383564,3.467123287671233,median,3.467123287671233,0
rel0p19_fy1p00_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,1,0,0,1,0.97,0.25,0.93,19,0,19,0,19,1,100,1,3.4674246575342464,3.4657534246575343,median,3.4657534246575343,0
rel0p20_fy0p10_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.1,0,0,1,0.97,0.25,0.93,20,90,20,90,20,10,100,1,4.501123287671233,4.50958904109589,median,4.50958904109589,0
rel0p20_fy0p20_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.2,0,0,1,0.97,0.25,0.93,20,80,20,80,20,9,100,1,3.828027397260274,3.826027397260274,median,3.826027397260274,0
rel0p20_fy0p30_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.3,0,0,1,0.97,0.25,0.93,20,70,20,70,20,8,100,1,3.627260273972603,3.627397260273973,median,3.627397260273973,0
rel0p20_fy0p40_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.4,0,0,1,0.97,0.25,0.93,20,60,20,60,20,7,100,1,3.5406027397260273,3.532876712328767,median,3.532876712328767,0
rel0p20_fy0p50_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.5,0,0,1,0.97,0.25,0.93,20,50,20,50,20,6,100,1,3.492191780821918,3.484931506849315,median,3.484931506849315,0
rel0p20_fy0p60_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.6,0,0,1,0.97,0.25,0.93,20,40,20,40,20,5,100,1,3.437972602739726,3.415068493150685,median,3.415068493150685,0
rel0p20_fy0p70_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.7,0,0,1,0.97,0.25,0.93,20,30.000000000000004,20,30,20,4,100,1,3.433013698630137,3.43013698630137,median,3.43013698630137,0
rel0p20_fy0p80_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.8,0,0,1,0.97,0.25,0.93,20,19.999999999999996,20,20,20,3,100,1,3.43413698630137,3.434246575342466,median,3.434246575342466,0
rel0p20_fy0p90_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.9,0,0,1,0.97,0.25,0.93,20,9.999999999999998,20,10,20,2,100,1,3.4110958904109587,3.395890410958904,median,3.395890410958904,0
rel0p20_fy1p00_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,1,0,0,1,0.97,0.25,0.93,20,0,20,0,20,1,100,1,3.408739726027397,3.4,median,3.4,0
