tag,rel,fy,pq,fl,fs,mu,j,c,rel_pct,fy_cost_pct,rel_lab,fy_cost_lab,x_idx,y_idx,n_runs,A_prob_elim,B_mean_tte_cond,C_median_tte_cond,tte_stat_choice,tte_to_plot,D_eq_final_norm_mean
rel0p19_fy0p70_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.7,0,0,1,0.97,0.25,0.93,19,30.000000000000004,19,30,19,4,100,1,2.8853698630136986,2.8794520547945206,median,2.8794520547945206,0
rel0p19_fy0p80_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.8,0,0,1,0.97,0.25,0.93,19,19.999999999999996,19,20,19,3,100,1,2.888904109589041,2.8904109589041096,median,2.8904109589041096,0
rel0p19_fy0p90_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,0.9,0,0,1,0.97,0.25,0.93,19,9.999999999999998,19,10,19,2,100,1,2.8603835616438356,2.8534246575342466,median,2.8534246575342466,0
rel0p19_fy1p00_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.19,1,0,0,1,0.97,0.25,0.93,19,0,19,0,19,1,100,1,2.867671232876712,2.8534246575342466,median,2.8534246575342466,0
rel0p20_fy0p10_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.1,0,0,1,0.97,0.25,0.93,20,90,20,90,20,10,100,1,3.5807671232876714,3.580821917808219,median,3.580821917808219,0
rel0p20_fy0p20_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.2,0,0,1,0.97,0.25,0.93,20,80,20,80,20,9,100,1,3.094164383561644,3.095890410958904,median,3.095890410958904,0
rel0p20_fy0p30_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.3,0,0,1,0.97,0.25,0.93,20,70,20,70,20,8,100,1,2.959205479452055,2.9575342465753423,median,2.9575342465753423,0
rel0p20_fy0p40_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.4,0,0,1,0.97,0.25,0.93,20,60,20,60,20,7,100,1,2.8824383561643834,2.878082191780822,median,2.878082191780822,0
rel0p20_fy0p50_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.5,0,0,1,0.97,0.25,0.93,20,50,20,50,20,6,100,1,2.8731780821917807,2.8657534246575342,median,2.8657534246575342,0
rel0p20_fy0p60_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.6,0,0,1,0.97,0.25,0.93,20,40,20,40,20,5,100,1,2.8406849315068494,2.841095890410959,median,2.841095890410959,0
rel0p20_fy0p70_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.7,0,0,1,0.97,0.25,0.93,20,30.000000000000004,20,30,20,4,100,1,2.824986301369863,2.813698630136986,median,2.813698630136986,0
rel0p20_fy0p80_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.8,0,0,1,0.97,0.25,0.93,20,19.999999999999996,20,20,20,3,100,1,2.798,2.802739726027397,median,2.802739726027397,0
rel0p20_fy0p90_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,0.9,0,0,1,0.97,0.25,0.93,20,9.999999999999998,20,10,20,2,100,1,2.8049315068493152,2.802739726027397,median,2.802739726027397,0
rel0p20_fy1p00_pq0p00_fl0p00_fs1p00_mu0p97_j0p25_c0p93,0.2,1,0,0,1,0.97,0.25,0.93,20,0,20,0,20,1,100,1,2.792821917808219,2.797260273972603,median,2.797260273972603,0
