tag,rel,fy,pq,fl,fs,mu,j,c,rel_pct,fy_cost_pct,rel_lab,fy_cost_lab,x_idx,y_idx,n_runs,A_prob_elim,B_mean_tte_cond,C_median_tte_cond,tte_stat_choice,tte_to_plot,D_eq_final_norm_mean
rel0p01_fy0p10_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.01,0.1,0,1,0,0.97,0.25,0.93,1,90,1,90,1,10,100,0,,,median,,1.007269718579235
rel0p01_fy0p20_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.01,0.2,0,1,0,0.97,0.25,0.93,1,80,1,80,1,9,100,0,,,median,,1.0069912213114753
rel0p01_fy0p30_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.01,0.3,0,1,0,0.97,0.25,0.93,1,70,1,70,1,8,100,0,,,median,,1.0071370491803278
rel0p01_fy0p40_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.01,0.4,0,1,0,0.97,0.25,0.93,1,60,1,60,1,7,100,0,,,median,,1.00338343715847
rel0p01_fy0p50_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.01,0.5,0,1,0,0.97,0.25,0.93,1,50,1,50,1,6,100,0,,,median,,0.9950227021857924
rel0p01_fy0p60_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.01,0.6,0,1,0,0.97,0.25,0.93,1,40,1,40,1,5,100,0,,,median,,0.9520052978142076
rel0p01_fy0p70_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.01,0.7,0,1,0,0.97,0.25,0.93,1,30.000000000000004,1,30,1,4,100,0,,,median,,0.8875313961748634
rel0p01_fy0p80_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.01,0.8,0,1,0,0.97,0.25,0.93,1,19.999999999999996,1,20,1,3,100,0,,,median,,0.7540732568306011
rel0p01_fy0p90_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.01,0.9,0,1,0,0.97,0.25,0.93,1,9.999999999999998,1,10,1,2,100,0.01,40.12876712328767,40.12876712328767,median,,0.6515436584699453
rel0p01_fy1p00_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.01,1,0,1,0,0.97,0.25,0.93,1,0,1,0,1,1,100,0,,,median,,0.5044714316939891
rel0p02_fy0p10_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.02,0.1,0,1,0,0.97,0.25,0.93,2,90,2,90,2,10,100,0,,,median,,1.0072598579234973
rel0p02_fy0p20_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.02,0.2,0,1,0,0.97,0.25,0.93,2,80,2,80,2,9,100,0,,,median,,1.0074208032786884
rel0p02_fy0p30_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.02,0.3,0,1,0,0.97,0.25,0.93,2,70,2,70,2,8,100,0,,,median,,1.0083820928961749
rel0p02_fy0p40_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.02,0.4,0,1,0,0.97,0.25,0.93,2,60,2,60,2,7,100,0,,,median,,1.003238218579235
rel0p02_fy0p50_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.02,0.5,0,1,0,0.97,0.25,0.93,2,50,2,50,2,6,100,0.03,14.763470319634703,14.123287671232877,median,,0.9413948032786885
rel0p02_fy0p60_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.02,0.6,0,1,0,0.97,0.25,0.93,2,40,2,40,2,5,100,0.07,12.844227005870842,13.139726027397261,median,,0.8233694836065574
rel0p02_fy0p70_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.02,0.7,0,1,0,0.97,0.25,0.93,2,30.000000000000004,2,30,2,4,100,0.29,12.83042040623524,12.186301369863013,median,,0.5785470355191257
rel0p02_fy0p80_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.02,0.8,0,1,0,0.97,0.25,0.93,2,19.999999999999996,2,20,2,3,100,0.46,12.146813579511614,11.493150684931507,median,,0.40260256010928963
rel0p02_fy0p90_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.02,0.9,0,1,0,0.97,0.25,0.93,2,9.999999999999998,2,10,2,2,100,0.6,11.582465753424657,10.932876712328767,median,10.932876712328767,0.3018417704918033
rel0p02_fy1p00_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.02,1,0,1,0,0.97,0.25,0.93,2,0,2,0,2,1,100,0.73,12.154663163820604,11.043835616438356,median,11.043835616438356,0.17823460109289618
rel0p03_fy0p10_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.03,0.1,0,1,0,0.97,0.25,0.93,3,90,3,90,3,10,100,0,,,median,,1.008525568306011
rel0p03_fy0p20_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.03,0.2,0,1,0,0.97,0.25,0.93,3,80,3,80,3,9,100,0,,,median,,1.0107163852459016
rel0p03_fy0p30_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.03,0.3,0,1,0,0.97,0.25,0.93,3,70,3,70,3,8,100,0.17,11.198710717163578,10.852054794520548,median,,0.836578
rel0p03_fy0p40_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.03,0.4,0,1,0,0.97,0.25,0.93,3,60,3,60,3,7,100,0.92,9.737969029184038,9.716438356164383,median,9.716438356164383,0.08013215846994536
rel0p03_fy0p50_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.03,0.5,0,1,0,0.97,0.25,0.93,3,50,3,50,3,6,100,1,9.173890410958904,9.128767123287671,median,9.128767123287671,0
rel0p03_fy0p60_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.03,0.6,0,1,0,0.97,0.25,0.93,3,40,3,40,3,5,100,1,8.794410958904109,8.719178082191782,median,8.719178082191782,0
rel0p03_fy0p70_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.03,0.7,0,1,0,0.97,0.25,0.93,3,30.000000000000004,3,30,3,4,100,1,8.547890410958905,8.589041095890412,median,8.589041095890412,0
rel0p03_fy0p80_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.03,0.8,0,1,0,0.97,0.25,0.93,3,19.999999999999996,3,20,3,3,100,1,8.390109589041096,8.354794520547944,median,8.354794520547944,0
rel0p03_fy0p90_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.03,0.9,0,1,0,0.97,0.25,0.93,3,9.999999999999998,3,10,3,2,100,1,8.270191780821918,8.24931506849315,median,8.24931506849315,0
rel0p03_fy1p00_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.03,1,0,1,0,0.97,0.25,0.93,3,0,3,0,3,1,100,1,8.239150684931507,8.202739726027398,median,8.202739726027398,0
rel0p04_fy0p10_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.04,0.1,0,1,0,0.97,0.25,0.93,4,90,4,90,4,10,100,0,,,median,,1.00712562568306
rel0p04_fy0p20_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.04,0.2,0,1,0,0.97,0.25,0.93,4,80,4,80,4,9,100,0.43,10.528767123287672,10.293150684931506,median,,0.5762605928961748
rel0p04_fy0p30_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.04,0.3,0,1,0,0.97,0.25,0.93,4,70,4,70,4,8,100,1,8.557424657534247,8.504109589041096,median,8.504109589041096,0
rel0p04_fy0p40_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.04,0.4,0,1,0,0.97,0.25,0.93,4,60,4,60,4,7,100,1,7.822219178082192,7.7835616438356166,median,7.7835616438356166,0
rel0p04_fy0p50_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.04,0.5,0,1,0,0.97,0.25,0.93,4,50,4,50,4,6,100,1,7.4416164383561645,7.3780821917808215,median,7.3780821917808215,0
rel0p04_fy0p60_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.04,0.6,0,1,0,0.97,0.25,0.93,4,40,4,40,4,5,100,1,7.1856986301369865,7.1808219178082195,median,7.1808219178082195,0
rel0p04_fy0p70_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.04,0.7,0,1,0,0.97,0.25,0.93,4,30.000000000000004,4,30,4,4,100,1,7.087232876712329,7.110958904109589,median,7.110958904109589,0
rel0p04_fy0p80_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.04,0.8,0,1,0,0.97,0.25,0.93,4,19.999999999999996,4,20,4,3,100,1,6.980657534246576,6.973972602739726,median,6.973972602739726,0
rel0p04_fy0p90_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.04,0.9,0,1,0,0.97,0.25,0.93,4,9.999999999999998,4,10,4,2,100,1,6.880767123287671,6.901369863013699,median,6.901369863013699,0
rel0p04_fy1p00_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.04,1,0,1,0,0.97,0.25,0.93,4,0,4,0,4,1,100,1,6.83986301369863,6.8054794520547945,median,6.8054794520547945,0
rel0p05_fy0p10_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.05,0.1,0,1,0,0.97,0.25,0.93,5,90,5,90,5,10,100,0,,,median,,1.00723037431694
rel0p05_fy0p20_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.05,0.2,0,1,0,0.97,0.25,0.93,5,80,5,80,5,9,100,1,8.418465753424657,8.417808219178081,median,8.417808219178081,0
rel0p05_fy0p30_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.05,0.3,0,1,0,0.97,0.25,0.93,5,70,5,70,5,8,100,1,7.1448767123287675,7.123287671232877,median,7.123287671232877,0
rel0p05_fy0p40_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.05,0.4,0,1,0,0.97,0.25,0.93,5,60,5,60,5,7,100,1,6.668027397260274,6.650684931506849,median,6.650684931506849,0
rel0p05_fy0p50_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.05,0.5,0,1,0,0.97,0.25,0.93,5,50,5,50,5,6,100,1,6.383232876712329,6.364383561643836,median,6.364383561643836,0
rel0p05_fy0p60_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.05,0.6,0,1,0,0.97,0.25,0.93,5,40,5,40,5,5,100,1,6.255287671232876,6.2684931506849315,median,6.2684931506849315,0
rel0p05_fy0p70_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.05,0.7,0,1,0,0.97,0.25,0.93,5,30.000000000000004,5,30,5,4,100,1,6.128684931506849,6.13013698630137,median,6.13013698630137,0
rel0p05_fy0p80_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.05,0.8,0,1,0,0.97,0.25,0.93,5,19.999999999999996,5,20,5,3,100,1,6.0814520547945206,6.058904109589042,median,6.058904109589042,0
rel0p05_fy0p90_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.05,0.9,0,1,0,0.97,0.25,0.93,5,9.999999999999998,5,10,5,2,100,1,6.026602739726028,6.0041095890410965,median,6.0041095890410965,0
rel0p05_fy1p00_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.05,1,0,1,0,0.97,0.25,0.93,5,0,5,0,5,1,100,1,5.999178082191781,6.009589041095891,median,6.009589041095891,0
rel0p06_fy0p10_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.06,0.1,0,1,0,0.97,0.25,0.93,6,90,6,90,6,10,100,0,,,median,,1.0073607021857924
rel0p06_fy0p20_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.06,0.2,0,1,0,0.97,0.25,0.93,6,80,6,80,6,9,100,1,7.167424657534246,7.168493150684931,median,7.168493150684931,0
rel0p06_fy0p30_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.06,0.3,0,1,0,0.97,0.25,0.93,6,70,6,70,6,8,100,1,6.244931506849315,6.223287671232876,median,6.223287671232876,0
rel0p06_fy0p40_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.06,0.4,0,1,0,0.97,0.25,0.93,6,60,6,60,6,7,100,1,5.929643835616439,5.934246575342465,median,5.934246575342465,0
rel0p06_fy0p50_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.06,0.5,0,1,0,0.97,0.25,0.93,6,50,6,50,6,6,100,1,5.7137534246575346,5.693150684931507,median,5.693150684931507,0
rel0p06_fy0p60_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.06,0.6,0,1,0,0.97,0.25,0.93,6,40,6,40,6,5,100,1,5.596904109589041,5.586301369863014,median,5.586301369863014,0
rel0p06_fy0p70_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.06,0.7,0,1,0,0.97,0.25,0.93,6,30.000000000000004,6,30,6,4,100,1,5.5449315068493155,5.53972602739726,median,5.53972602739726,0
rel0p06_fy0p80_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.06,0.8,0,1,0,0.97,0.25,0.93,6,19.999999999999996,6,20,6,3,100,1,5.4258356164383565,5.434246575342465,median,5.434246575342465,0
rel0p06_fy0p90_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.06,0.9,0,1,0,0.97,0.25,0.93,6,9.999999999999998,6,10,6,2,100,1,5.379041095890411,5.364383561643836,median,5.364383561643836,0
rel0p06_fy1p00_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.06,1,0,1,0,0.97,0.25,0.93,6,0,6,0,6,1,100,1,5.364657534246575,5.367123287671233,median,5.367123287671233,0
rel0p07_fy0p10_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.07,0.1,0,1,0,0.97,0.25,0.93,7.000000000000001,90,7,90,7,10,100,0.6,9.824246575342466,9.797260273972602,median,9.797260273972602,0.4024570819672131
rel0p07_fy0p20_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.07,0.2,0,1,0,0.97,0.25,0.93,7.000000000000001,80,7,80,7,9,100,1,6.255452054794521,6.239726027397261,median,6.239726027397261,0
rel0p07_fy0p30_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.07,0.3,0,1,0,0.97,0.25,0.93,7.000000000000001,70,7,70,7,8,100,1,5.664301369863014,5.650684931506849,median,5.650684931506849,0
rel0p07_fy0p40_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.07,0.4,0,1,0,0.97,0.25,0.93,7.000000000000001,60,7,60,7,7,100,1,5.384465753424657,5.36986301369863,median,5.36986301369863,0
rel0p07_fy0p50_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.07,0.5,0,1,0,0.97,0.25,0.93,7.000000000000001,50,7,50,7,6,100,1,5.212465753424658,5.2027397260273975,median,5.2027397260273975,0
rel0p07_fy0p60_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.07,0.6,0,1,0,0.97,0.25,0.93,7.000000000000001,40,7,40,7,5,100,1,5.119917808219178,5.115068493150685,median,5.115068493150685,0
rel0p07_fy0p70_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.07,0.7,0,1,0,0.97,0.25,0.93,7.000000000000001,30.000000000000004,7,30,7,4,100,1,5.033506849315069,5.0479452054794525,median,5.0479452054794525,0
rel0p07_fy0p80_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.07,0.8,0,1,0,0.97,0.25,0.93,7.000000000000001,19.999999999999996,7,20,7,3,100,1,4.993013698630137,4.980821917808219,median,4.980821917808219,0
rel0p07_fy0p90_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.07,0.9,0,1,0,0.97,0.25,0.93,7.000000000000001,9.999999999999998,7,10,7,2,100,1,4.957178082191781,4.938356164383562,median,4.938356164383562,0
rel0p07_fy1p00_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.07,1,0,1,0,0.97,0.25,0.93,7.000000000000001,0,7,0,7,1,100,1,4.9285205479452054,4.9150684931506845,median,4.9150684931506845,0
rel0p08_fy0p10_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.08,0.1,0,1,0,0.97,0.25,0.93,8,90,8,90,8,10,100,1,8.396931506849315,8.363013698630137,median,8.363013698630137,0
rel0p08_fy0p20_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.08,0.2,0,1,0,0.97,0.25,0.93,8,80,8,80,8,9,100,1,5.67827397260274,5.66027397260274,median,5.66027397260274,0
rel0p08_fy0p30_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.08,0.3,0,1,0,0.97,0.25,0.93,8,70,8,70,8,8,100,1,5.168794520547945,5.186301369863013,median,5.186301369863013,0
rel0p08_fy0p40_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.08,0.4,0,1,0,0.97,0.25,0.93,8,60,8,60,8,7,100,1,4.932739726027397,4.936986301369863,median,4.936986301369863,0
rel0p08_fy0p50_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.08,0.5,0,1,0,0.97,0.25,0.93,8,50,8,50,8,6,100,1,4.785643835616439,4.772602739726027,median,4.772602739726027,0
rel0p08_fy0p60_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.08,0.6,0,1,0,0.97,0.25,0.93,8,40,8,40,8,5,100,1,4.741232876712329,4.736986301369863,median,4.736986301369863,0
rel0p08_fy0p70_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.08,0.7,0,1,0,0.97,0.25,0.93,8,30.000000000000004,8,30,8,4,100,1,4.658520547945206,4.663013698630137,median,4.663013698630137,0
rel0p08_fy0p80_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.08,0.8,0,1,0,0.97,0.25,0.93,8,19.999999999999996,8,20,8,3,100,1,4.652958904109589,4.657534246575342,median,4.657534246575342,0
rel0p08_fy0p90_pq0p00_fl1p00_fs0p00_mu0p97_j0p25_c0p93,0.08,0.9,0,1,0,0.97,0.25,0.93,8,9.999999999999998,8,10,8,2,100,1,4.5967671232876715,4.601369863013698,median,4.601369863013698,0
